CustomerID,TicketDate,IssueType,ResolutionTime,SatisfactionScore,Name,Age,Gender,City,States,JointDate,CustomerType,Status
CUST07846,2021-07-15,Account Blocked,5,1,Rahul,34,M,Bangalore,MH,2043-06-25,Premium,Active
CUST07601,2021-08-30,Account Blocked,7,4,Neha,45,M,Hyderabad,TG,2042-10-23,Premium,Active
CUST06675,2021-05-18,Account Blocked,1,1,Meera,38,F,Delhi,MH,2040-04-10,Regular,Active
CUST06271,2021-10-06,Payment Issue,9,1,Pooja,47,M,Ahmedabad,KA,2039-03-03,Regular,Active
CUST04463,2021-05-28,Service Down,14,1,Vikram,18,F,Pune,MH,2034-03-21,Regular,Active
CUST05182,2021-02-19,Login Issue,5,5,Neha,20,M,Pune,GJ,2036-03-09,Regular,Active
CUST07591,2021-09-29,Account Blocked,3,2,Ankit,55,M,Bangalore,DL,2042-10-13,Premium,Active
CUST04559,2021-04-24,Login Issue,5,3,Ankit,20,M,Ahmedabad,MH,2034-06-25,Premium,Active
CUST04594,2021-04-04,Login Issue,3,3,Neha,50,M,Hyderabad,TN,2034-07-30,Regular,Active
CUST01794,2021-03-14,Login Issue,11,2,Pooja,27,F,Delhi,MH,2026-11-29,Regular,Active
CUST00209,2021-01-16,Login Issue,9,2,Meera,26,F,Chennai,GJ,2022-07-28,Regular,Active
CUST07094,2021-01-12,Other,10,1,Raj,63,M,Hyderabad,WB,2041-06-03,Regular,Active
CUST02653,2021-05-23,Other,9,4,Raj,49,M,Bangalore,TG,2029-04-06,Regular,Active
CUST00707,2021-04-28,Service Down,12,5,Priya,56,F,Pune,DL,2023-12-08,Regular,Active
CUST00704,2021-11-09,Login Issue,14,1,Sneha,43,M,Delhi,DL,2023-12-05,Regular,Active
CUST03202,2021-11-22,Login Issue,13,4,Rahul,39,F,Bangalore,GJ,2030-10-07,Regular,Active
CUST00371,2021-11-16,Payment Issue,5,3,Neha,41,F,Bangalore,MH,2023-01-06,Regular,Active
CUST02885,2021-02-28,Login Issue,11,1,Pooja,43,F,Mumbai,GJ,2029-11-24,Regular,Active
CUST01777,2021-10-23,Login Issue,5,3,Amit,63,F,Kolkata,TG,2026-11-12,Regular,Active
CUST03710,2021-08-21,Service Down,5,2,Pooja,26,F,Kolkata,TN,2032-02-27,Regular,Active
CUST00178,2021-09-27,Other,10,3,Priya,28,M,Bangalore,DL,2022-06-27,Regular,Active
CUST00571,2021-01-25,Payment Issue,6,1,Priya,41,M,Chennai,MH,2023-07-25,Regular,Active
CUST06688,2021-05-12,Other,7,1,Pooja,54,F,Pune,TN,2040-04-23,Regular,Active
CUST03018,2021-10-13,Payment Issue,2,5,Vikram,18,M,Chennai,WB,2030-04-06,Regular,Active
CUST04823,2021-05-07,Service Down,2,4,Vikram,31,M,Kolkata,KA,2035-03-16,Regular,Active
CUST08447,2021-01-25,Other,3,1,Neha,18,M,Mumbai,DL,2045-02-15,Regular,Active
CUST05902,2021-07-27,Login Issue,9,5,Priya,37,M,Ahmedabad,MH,2038-02-27,Premium,Active
CUST00272,2021-04-29,Other,8,2,Pooja,52,F,Ahmedabad,WB,2022-09-29,Regular,Active
CUST00452,2021-03-12,Account Blocked,8,1,Rahul,39,F,Mumbai,GJ,2023-03-28,Premium,Active
CUST04599,2021-04-16,Login Issue,3,5,Sneha,20,M,Hyderabad,MH,2034-08-04,Regular,Active
CUST00580,2021-07-11,Payment Issue,8,4,Ankit,30,M,Bangalore,MH,2023-08-03,Regular,Active
CUST07482,2021-05-12,Account Blocked,1,5,Meera,19,M,Hyderabad,WB,2042-06-26,Regular,Active
CUST02067,2021-07-15,Other,1,2,Sneha,39,F,Chennai,MH,2027-08-29,Regular,Active
CUST05354,2021-01-31,Other,4,2,Raj,18,F,Delhi,MH,2036-08-28,Premium,Active
CUST09252,2021-05-26,Login Issue,2,5,Pooja,50,M,Hyderabad,WB,2047-05-01,Regular,Active
CUST05067,2021-03-28,Payment Issue,2,1,Vikram,35,F,Pune,GJ,2035-11-15,Regular,Active
CUST04310,2021-11-24,Login Issue,6,3,Neha,19,M,Kolkata,WB,2033-10-19,Regular,Active
CUST08848,2021-12-07,Login Issue,11,1,Raj,59,F,Chennai,TN,2046-03-23,Premium,Active
CUST09711,2021-04-01,Login Issue,5,5,Raj,49,F,Mumbai,GJ,2048-08-02,Regular,Active
CUST07741,2021-10-21,Service Down,14,1,Vikram,53,M,Ahmedabad,TN,2043-03-12,Regular,Active
CUST06803,2021-01-24,Other,11,4,Ankit,22,M,Bangalore,MH,2040-08-16,Regular,Active
CUST01340,2021-07-04,Account Blocked,1,5,Priya,61,M,Pune,TN,2025-09-01,Regular,Active
CUST06284,2021-10-27,Other,12,4,Priya,27,F,Hyderabad,TG,2039-03-16,Regular,Active
CUST08971,2021-08-10,Other,13,3,Raj,39,M,Chennai,TG,2046-07-24,Premium,Active
CUST07035,2021-10-23,Login Issue,2,3,Amit,40,M,Delhi,MH,2041-04-05,Regular,Active
CUST06601,2021-09-03,Login Issue,4,4,Rahul,56,F,Hyderabad,TG,2040-01-27,Regular,Active
CUST04748,2021-05-19,Other,13,5,Pooja,40,F,Bangalore,KA,2034-12-31,Regular,Active
CUST06235,2021-11-07,Account Blocked,9,1,Rahul,29,M,Delhi,MH,2039-01-26,Premium,Active
CUST01813,2021-12-16,Other,14,2,Ankit,30,F,Delhi,WB,2026-12-18,Regular,Active
CUST08331,2021-05-16,Account Blocked,2,2,Rahul,43,M,Bangalore,MH,2044-10-22,Regular,Active
CUST01700,2021-02-24,Account Blocked,3,1,Amit,58,F,Mumbai,DL,2026-08-27,Regular,Active
CUST04905,2021-09-10,Payment Issue,5,3,Rahul,34,M,Kolkata,TG,2035-06-06,Regular,Active
CUST01505,2021-03-07,Account Blocked,2,5,Priya,50,F,Kolkata,MH,2026-02-13,Premium,Active
CUST09871,2021-07-09,Login Issue,7,5,Sneha,56,F,Ahmedabad,WB,2049-01-09,Regular,Active
CUST04418,2021-08-06,Login Issue,6,3,Vikram,24,F,Delhi,WB,2034-02-04,Premium,Active
CUST04694,2021-10-03,Service Down,7,4,Pooja,28,M,Kolkata,TG,2034-11-07,Regular,Active
CUST01143,2021-08-07,Account Blocked,9,3,Amit,47,F,Ahmedabad,GJ,2025-02-16,Regular,Active
CUST00896,2021-01-28,Payment Issue,12,1,Ankit,48,F,Chennai,MH,2024-06-14,Regular,Active
CUST09161,2021-09-26,Service Down,8,4,Rahul,32,M,Ahmedabad,KA,2047-01-30,Premium,Active
CUST04520,2021-02-07,Login Issue,10,2,Pooja,55,M,Delhi,DL,2034-05-17,Regular,Active
CUST04014,2021-02-22,Login Issue,3,3,Ankit,49,F,Chennai,WB,2032-12-27,Regular,Active
CUST09717,2021-05-16,Service Down,9,3,Meera,30,F,Ahmedabad,GJ,2048-08-08,Premium,Active
CUST06710,2021-03-29,Service Down,4,2,Neha,36,F,Pune,WB,2040-05-15,Regular,Active
CUST03473,2021-08-22,Login Issue,7,3,Raj,31,F,Chennai,WB,2031-07-05,Regular,Active
CUST00625,2021-07-30,Payment Issue,10,3,Ankit,22,M,Mumbai,GJ,2023-09-17,Regular,Active
CUST00350,2021-12-21,Service Down,3,2,Priya,18,F,Bangalore,WB,2022-12-16,Regular,Active
CUST04544,2021-09-07,Other,8,4,Raj,26,F,Pune,WB,2034-06-10,Regular,Active
CUST05389,2021-01-02,Account Blocked,5,5,Sneha,32,M,Delhi,GJ,2036-10-02,Regular,Active
CUST09085,2021-04-04,Service Down,2,5,Rahul,37,F,Ahmedabad,GJ,2046-11-15,Regular,Active
CUST01047,2021-05-13,Login Issue,6,2,Priya,37,M,Delhi,KA,2024-11-12,Premium,Active
CUST04890,2021-06-06,Payment Issue,13,3,Pooja,58,M,Ahmedabad,KA,2035-05-22,Regular,Active
CUST03536,2021-05-17,Login Issue,9,2,Neha,26,M,Chennai,WB,2031-09-06,Regular,Active
CUST09059,2021-04-27,Service Down,10,3,Vikram,48,M,Bangalore,TN,2046-10-20,Regular,Active
CUST05778,2021-07-12,Payment Issue,11,3,Vikram,61,M,Pune,TG,2037-10-26,Regular,Active
CUST09953,2021-06-29,Service Down,6,3,Ankit,22,M,Hyderabad,GJ,2049-04-01,Regular,Active
CUST02253,2021-07-14,Account Blocked,3,2,Meera,29,M,Hyderabad,MH,2028-03-02,Regular,Active
CUST08530,2021-07-24,Service Down,2,5,Sneha,36,F,Bangalore,GJ,2045-05-09,Regular,Active
CUST01335,2021-03-26,Payment Issue,10,5,Sneha,47,M,Ahmedabad,KA,2025-08-27,Regular,Active
CUST01612,2021-08-12,Other,10,4,Priya,62,F,Bangalore,MH,2026-05-31,Regular,Active
CUST06159,2021-11-23,Payment Issue,5,1,Vikram,42,M,Delhi,TG,2038-11-11,Regular,Active
CUST07041,2021-04-01,Service Down,6,3,Sneha,34,M,Chennai,KA,2041-04-11,Regular,Active
CUST00078,2021-08-24,Payment Issue,4,4,Raj,46,F,Delhi,WB,2022-03-19,Regular,Active
CUST08514,2021-01-09,Account Blocked,9,4,Ankit,52,M,Hyderabad,MH,2045-04-23,Regular,Active
CUST05118,2021-04-04,Payment Issue,14,2,Priya,27,F,Ahmedabad,TG,2036-01-05,Premium,Active
CUST07426,2021-01-01,Other,9,1,Raj,30,M,Chennai,TN,2042-05-01,Regular,Active
CUST02422,2021-12-20,Account Blocked,12,3,Pooja,36,F,Bangalore,WB,2028-08-18,Premium,Active
CUST06720,2021-05-24,Account Blocked,8,1,Vikram,22,F,Bangalore,DL,2040-05-25,Regular,Active
CUST05662,2021-11-11,Other,10,5,Sneha,25,F,Ahmedabad,MH,2037-07-02,Premium,Active
CUST09394,2021-10-11,Other,14,2,Pooja,58,M,Chennai,KA,2047-09-20,Regular,Active
CUST08503,2021-09-09,Service Down,1,4,Raj,48,F,Mumbai,TG,2045-04-12,Regular,Active
CUST06521,2021-09-02,Login Issue,3,1,Vikram,54,M,Ahmedabad,GJ,2039-11-08,Regular,Active
CUST07608,2021-09-28,Account Blocked,11,4,Vikram,26,M,Chennai,TN,2042-10-30,Regular,Active
CUST02008,2021-03-27,Account Blocked,7,2,Rahul,43,F,Delhi,KA,2027-07-01,Regular,Active
CUST03419,2021-08-20,Other,3,2,Pooja,60,M,Chennai,DL,2031-05-12,Regular,Active
CUST00175,2021-07-22,Account Blocked,13,4,Pooja,46,F,Hyderabad,DL,2022-06-24,Regular,Active
CUST03631,2021-06-03,Account Blocked,2,4,Vikram,62,F,Delhi,MH,2031-12-10,Regular,Active
CUST08382,2021-05-09,Payment Issue,13,3,Pooja,57,M,Pune,GJ,2044-12-12,Regular,Active
CUST05415,2021-09-16,Other,2,4,Priya,51,M,Ahmedabad,WB,2036-10-28,Regular,Active
CUST02691,2021-03-10,Account Blocked,14,5,Raj,24,F,Mumbai,WB,2029-05-14,Premium,Active
CUST01885,2021-12-14,Service Down,12,3,Priya,22,F,Delhi,WB,2027-02-28,Premium,Active
CUST01528,2021-09-22,Other,2,3,Priya,55,M,Delhi,WB,2026-03-08,Regular,Active
CUST01268,2021-09-07,Service Down,4,1,Rahul,22,M,Mumbai,MH,2025-06-21,Premium,Active
CUST01952,2021-02-03,Payment Issue,7,3,Meera,42,M,Ahmedabad,WB,2027-05-06,Regular,Active
CUST01612,2021-09-21,Login Issue,12,3,Priya,62,F,Bangalore,MH,2026-05-31,Regular,Active
CUST02073,2021-08-09,Other,1,3,Raj,36,F,Chennai,DL,2027-09-04,Regular,Active
CUST02275,2021-08-27,Service Down,8,5,Rahul,24,M,Pune,MH,2028-03-24,Regular,Active
CUST00751,2021-10-05,Login Issue,3,5,Amit,34,M,Delhi,MH,2024-01-21,Regular,Active
CUST00754,2021-03-21,Other,12,5,Sneha,34,F,Bangalore,KA,2024-01-24,Regular,Active
CUST08348,2021-07-14,Login Issue,6,2,Pooja,46,M,Delhi,MH,2044-11-08,Regular,Active
CUST01240,2021-08-05,Account Blocked,10,1,Sneha,40,F,Ahmedabad,MH,2025-05-24,Regular,Active
CUST05151,2021-11-19,Account Blocked,2,4,Sneha,46,F,Delhi,KA,2036-02-07,Regular,Active
CUST03067,2021-11-17,Other,10,4,Amit,56,F,Pune,MH,2030-05-25,Regular,Active
CUST02990,2021-02-27,Service Down,13,5,Ankit,25,M,Ahmedabad,TG,2030-03-09,Regular,Active
CUST00466,2021-02-19,Account Blocked,2,5,Meera,35,F,Kolkata,MH,2023-04-11,Premium,Active
CUST07187,2021-09-06,Payment Issue,2,1,Rahul,60,M,Bangalore,WB,2041-09-04,Regular,Active
CUST00650,2021-11-29,Login Issue,5,3,Ankit,53,F,Pune,DL,2023-10-12,Regular,Active
CUST08905,2021-03-24,Other,8,4,Ankit,34,F,Hyderabad,MH,2046-05-19,Regular,Active
CUST09066,2021-08-22,Login Issue,1,5,Raj,30,F,Chennai,TG,2046-10-27,Regular,Active
CUST01995,2021-12-05,Service Down,13,4,Priya,26,F,Ahmedabad,TN,2027-06-18,Regular,Active
CUST04562,2021-03-13,Service Down,12,4,Pooja,45,M,Pune,WB,2034-06-28,Regular,Active
CUST04636,2021-05-07,Other,10,5,Amit,48,M,Bangalore,DL,2034-09-10,Premium,Active
CUST08923,2021-10-26,Account Blocked,6,4,Meera,61,F,Hyderabad,TG,2046-06-06,Regular,Active
CUST09759,2021-10-04,Login Issue,7,5,Sneha,26,F,Hyderabad,MH,2048-09-19,Premium,Active
CUST04075,2021-04-14,Login Issue,6,1,Raj,58,F,Kolkata,TG,2033-02-26,Regular,Active
CUST00566,2021-10-06,Service Down,5,2,Meera,56,M,Delhi,MH,2023-07-20,Regular,Active
CUST08054,2021-04-28,Other,6,2,Amit,24,F,Pune,DL,2044-01-19,Premium,Active
CUST02553,2021-08-08,Login Issue,9,3,Priya,31,M,Delhi,GJ,2028-12-27,Regular,Active
CUST06081,2021-07-06,Login Issue,8,5,Raj,25,M,Pune,DL,2038-08-25,Premium,Active
CUST09813,2021-11-30,Account Blocked,13,2,Raj,22,F,Pune,DL,2048-11-12,Regular,Active
CUST08915,2021-03-03,Service Down,5,1,Amit,18,F,Kolkata,MH,2046-05-29,Regular,Active
CUST09460,2021-09-30,Other,1,1,Sneha,22,M,Ahmedabad,KA,2047-11-25,Premium,Active
CUST09379,2021-05-22,Service Down,3,5,Neha,18,M,Hyderabad,KA,2047-09-05,Regular,Active
CUST01894,2021-04-22,Other,8,4,Meera,58,F,Delhi,DL,2027-03-09,Regular,Active
CUST00831,2021-01-15,Account Blocked,4,1,Raj,44,F,Ahmedabad,MH,2024-04-10,Regular,Active
CUST06541,2021-05-10,Other,5,2,Meera,19,F,Mumbai,WB,2039-11-28,Regular,Active
CUST02838,2021-11-19,Service Down,8,5,Rahul,49,M,Pune,KA,2029-10-08,Premium,Active
CUST05777,2021-07-14,Payment Issue,10,2,Raj,35,M,Ahmedabad,TG,2037-10-25,Regular,Active
CUST02331,2021-05-28,Account Blocked,6,1,Meera,34,M,Hyderabad,MH,2028-05-19,Premium,Active
CUST00885,2021-06-06,Payment Issue,7,1,Meera,62,M,Ahmedabad,KA,2024-06-03,Regular,Active
CUST01805,2021-06-14,Payment Issue,3,4,Vikram,23,M,Hyderabad,GJ,2026-12-10,Regular,Active
CUST01043,2021-10-16,Other,10,1,Neha,20,F,Pune,GJ,2024-11-08,Regular,Active
CUST07029,2021-03-05,Account Blocked,4,4,Ankit,40,M,Ahmedabad,MH,2041-03-30,Regular,Active
CUST03970,2021-04-16,Account Blocked,4,3,Rahul,35,M,Chennai,TG,2032-11-13,Premium,Active
CUST06837,2021-06-27,Payment Issue,12,1,Ankit,41,M,Delhi,TN,2040-09-19,Premium,Active
CUST02026,2021-02-15,Payment Issue,10,2,Neha,31,M,Bangalore,DL,2027-07-19,Regular,Active
CUST02249,2021-09-09,Service Down,12,1,Priya,44,F,Hyderabad,MH,2028-02-27,Premium,Active
CUST02130,2021-07-04,Account Blocked,7,1,Priya,40,M,Mumbai,MH,2027-10-31,Regular,Active
CUST03281,2021-07-25,Service Down,1,1,Priya,46,F,Hyderabad,DL,2030-12-25,Regular,Active
CUST05055,2021-12-23,Login Issue,10,4,Rahul,19,F,Kolkata,KA,2035-11-03,Regular,Active
CUST00031,2021-01-13,Login Issue,4,3,Raj,29,M,Bangalore,GJ,2022-01-31,Regular,Active
CUST05103,2021-10-18,Service Down,7,1,Meera,61,F,Hyderabad,TN,2035-12-21,Regular,Active
CUST05810,2021-01-11,Service Down,2,2,Vikram,48,F,Delhi,DL,2037-11-27,Regular,Active
CUST00288,2021-04-15,Account Blocked,4,1,Amit,42,M,Delhi,WB,2022-10-15,Premium,Active
CUST07633,2021-09-12,Account Blocked,1,1,Ankit,30,M,Mumbai,TN,2042-11-24,Regular,Active
CUST06375,2021-03-03,Other,6,2,Raj,19,F,Bangalore,TG,2039-06-15,Regular,Active
CUST06603,2021-03-07,Other,13,3,Neha,35,M,Delhi,WB,2040-01-29,Regular,Active
CUST07401,2021-10-25,Login Issue,14,4,Sneha,25,M,Pune,MH,2042-04-06,Regular,Active
CUST01546,2021-06-20,Login Issue,9,5,Sneha,47,F,Kolkata,WB,2026-03-26,Regular,Active
CUST06216,2021-06-16,Other,5,3,Priya,27,F,Chennai,GJ,2039-01-07,Regular,Active
CUST05105,2021-11-04,Payment Issue,11,2,Pooja,30,F,Bangalore,MH,2035-12-23,Regular,Active
CUST00028,2021-10-07,Service Down,5,3,Rahul,47,M,Bangalore,GJ,2022-01-28,Premium,Active
CUST09355,2021-08-26,Service Down,3,1,Raj,24,M,Kolkata,TG,2047-08-12,Regular,Active
CUST09021,2021-06-21,Service Down,7,4,Ankit,43,F,Chennai,KA,2046-09-12,Regular,Active
CUST09980,2021-11-08,Other,6,2,Vikram,62,F,Pune,DL,2049-04-28,Regular,Active
CUST03627,2021-08-06,Account Blocked,13,4,Rahul,39,F,Mumbai,KA,2031-12-06,Premium,Active
CUST06618,2021-03-01,Other,10,1,Raj,51,M,Pune,GJ,2040-02-13,Regular,Active
CUST02443,2021-05-01,Service Down,1,3,Pooja,25,M,Bangalore,MH,2028-09-08,Regular,Active
CUST03603,2021-05-04,Payment Issue,6,5,Ankit,51,M,Chennai,WB,2031-11-12,Premium,Active
CUST06253,2021-12-16,Account Blocked,14,1,Sneha,33,M,Bangalore,MH,2039-02-13,Regular,Active
CUST08914,2021-07-06,Account Blocked,5,1,Pooja,57,M,Ahmedabad,TG,2046-05-28,Regular,Active
CUST01788,2021-04-17,Login Issue,11,2,Ankit,20,M,Pune,WB,2026-11-23,Premium,Active
CUST05541,2021-02-17,Payment Issue,8,4,Rahul,60,F,Kolkata,KA,2037-03-03,Regular,Active
CUST01309,2021-09-09,Login Issue,10,1,Raj,22,F,Bangalore,TN,2025-08-01,Regular,Active
CUST09395,2021-12-10,Payment Issue,6,2,Amit,46,F,Chennai,WB,2047-09-21,Premium,Active
CUST00649,2021-03-09,Other,8,2,Sneha,20,F,Pune,KA,2023-10-11,Regular,Active
CUST00998,2021-01-06,Other,7,5,Pooja,45,F,Chennai,KA,2024-09-24,Premium,Active
CUST02861,2021-02-22,Account Blocked,12,1,Rahul,43,M,Mumbai,TG,2029-10-31,Regular,Active
CUST05004,2021-11-04,Login Issue,6,4,Amit,62,F,Mumbai,TN,2035-09-13,Regular,Active
CUST02723,2021-05-20,Account Blocked,4,2,Pooja,18,F,Ahmedabad,WB,2029-06-15,Regular,Active
CUST07617,2021-02-08,Login Issue,6,3,Ankit,51,M,Kolkata,KA,2042-11-08,Regular,Active
CUST02291,2021-07-06,Other,14,3,Meera,35,F,Ahmedabad,WB,2028-04-09,Regular,Active
CUST04385,2021-11-13,Other,11,4,Neha,34,F,Kolkata,GJ,2034-01-02,Regular,Active
CUST08377,2021-04-13,Service Down,5,5,Sneha,32,F,Ahmedabad,KA,2044-12-07,Regular,Active
CUST02558,2021-05-26,Payment Issue,3,2,Amit,25,M,Pune,MH,2029-01-01,Regular,Active
CUST01143,2021-05-09,Account Blocked,6,2,Amit,47,F,Ahmedabad,GJ,2025-02-16,Regular,Active
CUST09894,2021-11-10,Account Blocked,3,5,Meera,57,M,Bangalore,GJ,2049-02-01,Regular,Active
CUST09157,2021-09-21,Service Down,11,2,Meera,62,M,Delhi,TG,2047-01-26,Regular,Active
CUST09824,2021-03-11,Payment Issue,4,1,Meera,31,M,Mumbai,DL,2048-11-23,Regular,Active
CUST02558,2021-07-08,Payment Issue,11,3,Amit,25,M,Pune,MH,2029-01-01,Regular,Active
CUST00564,2021-06-10,Payment Issue,14,3,Sneha,41,M,Hyderabad,KA,2023-07-18,Premium,Active
CUST02301,2021-04-14,Other,14,2,Raj,22,F,Kolkata,WB,2028-04-19,Regular,Active
CUST09311,2021-04-02,Login Issue,1,4,Rahul,39,M,Ahmedabad,TG,2047-06-29,Regular,Active
CUST03705,2021-10-11,Payment Issue,10,5,Pooja,63,F,Mumbai,DL,2032-02-22,Regular,Active
CUST06809,2021-02-25,Login Issue,9,2,Vikram,59,M,Pune,TN,2040-08-22,Regular,Active
CUST09977,2021-10-19,Other,4,2,Priya,24,F,Bangalore,WB,2049-04-25,Premium,Active
CUST04014,2021-03-29,Service Down,4,3,Ankit,49,F,Chennai,WB,2032-12-27,Regular,Active
CUST08035,2021-01-22,Other,2,1,Pooja,53,F,Bangalore,DL,2043-12-31,Regular,Active
CUST01281,2021-08-05,Login Issue,10,2,Ankit,61,F,Kolkata,DL,2025-07-04,Regular,Active
CUST06381,2021-01-25,Service Down,6,1,Vikram,21,M,Chennai,TG,2039-06-21,Regular,Active
CUST06676,2021-10-04,Login Issue,9,3,Amit,62,F,Hyderabad,TG,2040-04-11,Regular,Active
CUST08465,2021-07-16,Account Blocked,12,3,Amit,57,M,Delhi,TG,2045-03-05,Regular,Active
CUST03615,2021-10-24,Payment Issue,3,5,Ankit,23,F,Ahmedabad,WB,2031-11-24,Regular,Active
CUST01359,2021-11-29,Login Issue,11,4,Amit,58,F,Mumbai,WB,2025-09-20,Regular,Active
CUST06249,2021-06-10,Payment Issue,8,2,Rahul,53,M,Delhi,TG,2039-02-09,Regular,Active
CUST02870,2021-08-30,Service Down,4,3,Raj,29,F,Delhi,MH,2029-11-09,Regular,Active
CUST09994,2021-02-03,Login Issue,12,1,Neha,57,F,Ahmedabad,MH,2049-05-12,Regular,Active
CUST01295,2021-06-17,Payment Issue,6,4,Meera,63,M,Chennai,MH,2025-07-18,Regular,Active
CUST08732,2021-12-16,Account Blocked,7,4,Raj,58,F,Chennai,MH,2045-11-27,Regular,Active
CUST08207,2021-08-17,Login Issue,3,1,Pooja,29,M,Pune,MH,2044-06-20,Regular,Active
CUST04153,2021-05-09,Payment Issue,4,1,Sneha,28,M,Pune,DL,2033-05-15,Premium,Active
CUST06080,2021-01-22,Login Issue,6,2,Vikram,27,M,Bangalore,TN,2038-08-24,Regular,Active
CUST04019,2021-10-16,Login Issue,11,2,Raj,37,F,Hyderabad,MH,2033-01-01,Regular,Active
CUST01319,2021-02-25,Login Issue,2,2,Meera,31,F,Chennai,MH,2025-08-11,Regular,Active
CUST08402,2021-07-02,Payment Issue,4,4,Pooja,63,F,Kolkata,KA,2045-01-01,Regular,Active
CUST08000,2021-01-12,Login Issue,14,1,Vikram,28,F,Ahmedabad,WB,2043-11-26,Regular,Active
CUST00209,2021-08-10,Other,11,2,Meera,26,F,Chennai,GJ,2022-07-28,Regular,Active
CUST05773,2021-07-23,Service Down,13,2,Pooja,46,M,Chennai,MH,2037-10-21,Regular,Active
CUST08455,2021-12-05,Other,8,3,Sneha,50,F,Ahmedabad,MH,2045-02-23,Premium,Active
CUST09195,2021-08-10,Other,1,2,Sneha,44,M,Pune,WB,2047-03-05,Regular,Active
CUST05877,2021-04-17,Account Blocked,10,1,Neha,44,M,Bangalore,MH,2038-02-02,Regular,Active
CUST06303,2021-11-25,Payment Issue,2,1,Amit,23,M,Chennai,TN,2039-04-04,Regular,Active
CUST00272,2021-07-14,Account Blocked,9,2,Pooja,52,F,Ahmedabad,WB,2022-09-29,Regular,Active
CUST00696,2021-12-18,Account Blocked,11,4,Vikram,35,M,Pune,MH,2023-11-27,Regular,Active
CUST02963,2021-09-19,Account Blocked,13,4,Ankit,48,M,Ahmedabad,MH,2030-02-10,Premium,Active
CUST00606,2021-12-16,Payment Issue,5,1,Raj,54,M,Kolkata,TN,2023-08-29,Regular,Active
CUST03038,2021-02-23,Service Down,7,4,Meera,53,M,Kolkata,TN,2030-04-26,Premium,Active
CUST00858,2021-06-29,Login Issue,11,4,Sneha,22,F,Chennai,WB,2024-05-07,Regular,Active
CUST06085,2021-05-27,Payment Issue,9,5,Vikram,63,M,Bangalore,WB,2038-08-29,Regular,Active
CUST09165,2021-10-18,Account Blocked,3,1,Pooja,52,M,Mumbai,KA,2047-02-03,Regular,Active
CUST09350,2021-04-27,Service Down,10,2,Raj,22,F,Bangalore,TG,2047-08-07,Regular,Active
CUST09612,2021-02-07,Service Down,5,3,Pooja,41,F,Kolkata,GJ,2048-04-25,Premium,Active
CUST01278,2021-12-06,Account Blocked,3,5,Meera,34,M,Delhi,TG,2025-07-01,Regular,Active
CUST02673,2021-10-18,Account Blocked,14,3,Sneha,21,F,Mumbai,MH,2029-04-26,Premium,Active
CUST00050,2021-03-20,Service Down,1,4,Pooja,40,M,Hyderabad,WB,2022-02-19,Regular,Active
CUST07154,2021-05-13,Payment Issue,2,1,Vikram,44,F,Ahmedabad,GJ,2041-08-02,Regular,Active
CUST09673,2021-03-01,Login Issue,14,5,Amit,57,F,Hyderabad,TN,2048-06-25,Premium,Active
CUST09125,2021-09-05,Login Issue,6,2,Amit,60,F,Bangalore,TG,2046-12-25,Regular,Active
CUST09154,2021-02-18,Account Blocked,11,1,Ankit,53,M,Ahmedabad,TG,2047-01-23,Regular,Active
CUST09142,2021-06-12,Account Blocked,4,5,Amit,55,F,Hyderabad,TG,2047-01-11,Regular,Active
CUST03491,2021-07-02,Account Blocked,2,3,Meera,57,F,Mumbai,WB,2031-07-23,Premium,Active
CUST05703,2021-01-25,Service Down,2,1,Meera,51,F,Kolkata,DL,2037-08-12,Regular,Active
CUST08997,2021-01-26,Login Issue,12,1,Pooja,39,F,Delhi,DL,2046-08-19,Premium,Active
CUST07598,2021-08-14,Other,5,3,Ankit,46,M,Kolkata,DL,2042-10-20,Premium,Active
CUST07280,2021-04-16,Service Down,11,2,Amit,55,F,Bangalore,GJ,2041-12-06,Regular,Active
CUST02833,2021-03-03,Login Issue,8,5,Sneha,31,F,Chennai,MH,2029-10-03,Regular,Active
CUST03803,2021-08-04,Other,13,1,Pooja,63,F,Mumbai,GJ,2032-05-30,Regular,Active
CUST04087,2021-03-25,Service Down,1,3,Priya,22,F,Delhi,WB,2033-03-10,Regular,Active
CUST00425,2021-10-05,Payment Issue,13,2,Meera,24,M,Mumbai,KA,2023-03-01,Regular,Active
CUST02683,2021-11-01,Payment Issue,13,4,Vikram,31,F,Mumbai,MH,2029-05-06,Premium,Active
CUST00488,2021-06-10,Account Blocked,14,5,Rahul,61,M,Kolkata,WB,2023-05-03,Regular,Active
CUST00711,2021-10-06,Account Blocked,2,2,Raj,62,M,Ahmedabad,KA,2023-12-12,Regular,Active
CUST01495,2021-08-13,Payment Issue,13,2,Rahul,34,F,Chennai,DL,2026-02-03,Premium,Active
CUST07529,2021-06-20,Service Down,2,2,Raj,47,F,Hyderabad,WB,2042-08-12,Regular,Active
CUST06074,2021-10-13,Account Blocked,8,4,Raj,53,F,Pune,KA,2038-08-18,Regular,Active
CUST01951,2021-02-09,Account Blocked,12,4,Raj,18,F,Hyderabad,MH,2027-05-05,Regular,Active
CUST05259,2021-12-28,Service Down,13,2,Vikram,48,F,Chennai,GJ,2036-05-25,Premium,Active
CUST08509,2021-08-31,Payment Issue,3,3,Raj,45,F,Delhi,DL,2045-04-18,Premium,Active
